customer_id,full_name,recency_days,frequency,monetary,segment
623572,Isha Mehta,263,1,15524.43,Lost
751778,Ankit Das,134,1,15523.78,At Risk
389032,Rashmi Kapoor,261,1,15523.75,Lost
121830,Amit Sharma,403,1,15523.73,Lost
291421,Anjali Chatterjee,373,1,15522.55,Lost
828840,Nitin Kapoor,340,1,15522.33,Lost
820290,Aarti Iyer,66,1,15522.20,Active
200739,Rohit Das,98,1,15522.16,At Risk
52533,Anjali Sharma,242,1,15521.77,Lost
802585,Anjali Das,404,1,15521.76,Lost
928758,Kunal Sharma,372,1,15521.02,Lost
504547,Shreya Patel,117,1,15520.51,At Risk
918786,Meera Kapoor,327,1,15520.05,Lost
301040,Aarti Gupta,68,1,15519.91,Active
516526,Preeti Reddy,211,1,15519.74,Lost
112069,Vivek Malhotra,327,1,15519.51,Lost
664478,Kavita Singh,61,1,15519.43,Active
317309,Anjali Singh,133,1,15519.42,At Risk
399310,Nidhi Singh,54,1,15519.10,Active
938625,Kunal Verma,244,1,15518.96,Lost
193052,Rashmi Gupta,299,1,15518.39,Lost
880219,Anjali Sharma,297,1,15518.32,Lost
66105,Amit Khan,325,1,15518.11,Lost
178320,Rohit Verma,135,1,15517.97,At Risk
888538,Kavita Agarwal,165,1,15517.78,At Risk
9431,Rashmi Khan,106,1,15517.73,At Risk
485908,Nidhi Agarwal,211,1,15517.36,Lost
965932,Neha Khan,220,1,15517.00,Lost
808243,Nidhi Chatterjee,356,1,15516.68,Lost
157060,Swati Verma,77,1,15516.12,Active
969616,Neha Iyer,122,1,15516.01,At Risk
243204,Pooja Kapoor,155,1,15515.61,At Risk
621754,Kunal Singh,223,1,15514.52,Lost
919611,Shreya Singh,187,1,15514.47,Lost
222616,Ajay Singh,242,1,15514.35,Lost
888829,Anjali Iyer,281,1,15513.99,Lost
588145,Pooja Patel,69,1,15513.63,Active
702037,Manish Kapoor,251,1,15512.97,Lost
147441,Vivek Malhotra,337,1,15512.92,Lost
339186,Swati Banerjee,101,1,15512.38,At Risk
842752,Pooja Gupta,384,1,15512.16,Lost
967532,Pooja Reddy,244,1,15510.79,Lost
664591,Rahul Agarwal,187,1,15510.73,Lost
319399,Isha Verma,116,1,15510.68,At Risk
199888,Pooja Agarwal,301,1,15510.66,Lost
295845,Anjali Banerjee,409,1,15510.30,Lost
290811,Pooja Kapoor,76,1,15509.97,Active
638,Isha Iyer,290,1,15509.92,Lost
208553,Kavita Malhotra,284,1,15509.42,Lost
23733,Nidhi Patel,157,1,15509.24,At Risk
331534,Nidhi Das,167,1,15508.67,At Risk
962784,Vivek Gupta,91,1,15508.00,At Risk
18867,Priya Khan,90,1,15508.00,Active
473659,Swati Agarwal,204,1,15507.61,Lost
926111,Preeti Sharma,115,1,15507.61,At Risk
878987,Nitin Chatterjee,250,1,15507.17,Lost
42211,Anjali Singh,234,1,15506.67,Lost
490082,Manish Chatterjee,157,1,15506.36,At Risk
723227,Neha Mehta,281,1,15506.28,Lost
769733,Suresh Sharma,192,1,15505.55,Lost
65260,Kunal Das,335,1,15505.01,Lost
129024,Preeti Patel,371,1,15504.96,Lost
707442,Suresh Gupta,329,1,15504.86,Lost
656155,Meera Sharma,380,1,15504.68,Lost
842711,Arjun Kapoor,109,2,15503.48,At Risk
153337,Manish Gupta,87,1,15503.40,Active
275667,Kunal Malhotra,320,1,15503.14,Lost
997532,Priya Patel,77,1,15503.02,Active
303736,Nitin Khan,285,1,15503.00,Lost
35117,Sanjay Agarwal,70,1,15502.78,Active
893758,Neha Reddy,206,1,15501.89,Lost
653447,Anjali Singh,79,1,15501.89,Active
717129,Neha Khan,308,1,15501.66,Lost
63439,Sneha Gupta,128,1,15501.47,At Risk
614346,Prakash Gupta,143,1,15501.42,At Risk
491216,Rashmi Reddy,145,2,15501.07,At Risk
590805,Isha Iyer,414,1,15501.04,Lost
258631,Pooja Banerjee,293,1,15500.16,Lost
783023,Nidhi Agarwal,251,1,15500.07,Lost
303414,Sanjay Iyer,411,1,15498.89,Lost
727047,Kunal Gupta,201,1,15498.44,Lost
104761,Nidhi Banerjee,322,1,15498.20,Lost
890557,Shreya Verma,252,1,15497.92,Lost
704719,Preeti Singh,61,1,15497.06,Active
571025,Shreya Kapoor,286,1,15497.03,Lost
242546,Priya Khan,198,1,15496.98,Lost
515133,Nidhi Malhotra,350,1,15496.86,Lost
235359,Priya Kapoor,163,1,15496.62,At Risk
711105,Suresh Mehta,74,1,15496.38,Active
586398,Isha Singh,136,1,15496.35,At Risk
694802,Pooja Iyer,72,1,15495.56,Active
722975,Neha Kapoor,168,1,15495.10,At Risk
114495,Neha Singh,67,1,15494.94,Active
823965,Shreya Agarwal,60,2,15494.08,Active
631348,Ajay Sharma,235,1,15494.07,Lost
122223,Nidhi Sharma,286,1,15494.06,Lost
677865,Anjali Malhotra,356,1,15493.86,Lost
836233,Anjali Khan,240,1,15493.70,Lost
75596,Neha Kapoor,274,1,15493.58,Lost
394235,Preeti Agarwal,152,1,15492.91,At Risk
121942,Pooja Das,327,1,15492.50,Lost
133518,Pooja Das,411,1,15491.97,Lost
761693,Nidhi Agarwal,267,1,15491.87,Lost
450192,Priya Sharma,212,1,15491.71,Lost
170153,Arjun Kapoor,85,1,15491.40,Active
620153,Riya Sharma,165,1,15491.25,At Risk
520577,Sneha Sharma,336,1,15490.87,Lost
249086,Kunal Agarwal,345,1,15490.82,Lost
767274,Anjali Kapoor,106,1,15490.76,At Risk
413798,Nidhi Sharma,245,1,15490.68,Lost
689786,Isha Das,370,1,15490.63,Lost
658760,Pooja Singh,170,1,15490.49,At Risk
513521,Nidhi Iyer,172,1,15490.37,At Risk
181098,Pooja Kapoor,129,1,15490.36,At Risk
998995,Sneha Mehta,401,1,15490.18,Lost
991655,Rohit Sharma,373,1,15489.51,Lost
736957,Rashmi Gupta,316,1,15488.92,Lost
975930,Verma,195,1,15488.89,Lost
833651,Pooja Chatterjee,399,1,15488.85,Lost
510583,Arjun Verma,69,1,15488.36,Active
817445,Shreya Mehta,120,1,15488.29,At Risk
19653,Rashmi Agarwal,92,1,15487.71,At Risk
642015,Prakash Chatterjee,171,1,15487.60,At Risk
944880,Meera Chatterjee,101,1,15487.20,At Risk
432411,Priya Singh,128,1,15487.19,At Risk
317372,Amit Mehta,349,1,15487.04,Lost
336651,Swati Malhotra,132,1,15486.52,At Risk
779878,Sneha Verma,159,1,15486.52,At Risk
936771,Vikas Singh,265,1,15486.28,Lost
702962,Sneha Sharma,282,1,15486.10,Lost
332159,Rahul Mehta,387,1,15485.76,Lost
959662,Neha Gupta,290,1,15485.51,Lost
642129,Swati Kapoor,343,1,15485.20,Lost
600225,Shreya Singh,348,1,15484.59,Lost
897487,Nitin Mehta,171,1,15483.56,At Risk
254996,Ankit Kapoor,189,1,15482.67,Lost
503729,Aarti Patel,138,1,15482.29,At Risk
236092,Manish Malhotra,186,1,15481.26,Lost
853248,Swati Gupta,62,1,15481.25,Active
978322,Riya Patel,299,1,15481.17,Lost
148691,Vikas Singh,367,1,15480.92,Lost
598548,Preeti Verma,81,1,15480.89,Active
610618,Sneha Banerjee,68,1,15480.83,Active
20260,Priya Kapoor,418,1,15479.99,Lost
882706,Anjali Chatterjee,292,1,15479.45,Lost
767341,Rashmi Reddy,61,1,15478.73,Active
91715,Ajay Malhotra,58,1,15478.61,Active
183594,Nidhi Reddy,359,1,15478.52,Lost
343038,Priya Patel,124,1,15478.31,At Risk
620418,Aarti Gupta,269,1,15478.10,Lost
854343,Sanjay Chatterjee,64,1,15478.09,Active
615566,Preeti Agarwal,355,1,15478.04,Lost
952026,Sanjay Das,145,1,15478.00,At Risk
705672,Rashmi Chatterjee,186,1,15477.84,Lost
588087,Riya Malhotra,381,1,15477.59,Lost
535136,Suresh Banerjee,172,1,15477.44,At Risk
211124,Deepak Chatterjee,336,1,15477.36,Lost
76298,Ajay Chatterjee,236,1,15476.99,Lost
348098,Riya,104,1,15476.55,At Risk
545168,Aarti Malhotra,82,1,15475.74,Active
761936,Priya Khan,337,1,15474.72,Lost
355998,Anjali Das,383,1,15474.55,Lost
840550,Nitin Banerjee,97,1,15474.10,At Risk
98262,Manish Agarwal,190,1,15473.34,Lost
494290,Isha Reddy,109,1,15472.93,At Risk
615012,Shreya Sharma,251,1,15472.81,Lost
406975,Nidhi Agarwal,362,1,15471.42,Lost
621400,Aarti Sharma,97,1,15471.14,At Risk
321912,Meera Kapoor,174,1,15470.84,At Risk
657976,Swati Reddy,143,1,15470.68,At Risk
140809,Isha Verma,283,1,15470.63,Lost
726503,Nidhi Verma,221,1,15470.58,Lost
721225,Nitin Singh,143,1,15470.22,At Risk
81575,Isha Kapoor,161,1,15470.16,At Risk
438483,Rahul Kapoor,135,1,15470.06,At Risk
389936,Rahul Kapoor,353,1,15469.62,Lost
680195,Vivek Patel,200,1,15469.40,Lost
827832,Riya Khan,315,1,15469.16,Lost
560791,Meera Banerjee,127,1,15468.95,At Risk
648069,Swati Malhotra,360,1,15468.89,Lost
236021,Ankit Iyer,257,1,15468.88,Lost
369165,Rahul Banerjee,197,1,15468.11,Lost
384647,Nitin Malhotra,82,1,15468.11,Active
800785,Ajay Das,261,1,15468.06,Lost
833958,Swati Singh,266,1,15467.99,Lost
525662,Riya Agarwal,239,1,15467.18,Lost
704881,Nidhi Banerjee,368,1,15466.72,Lost
289476,Aarti Mehta,75,1,15466.50,Active
442211,Swati Verma,320,1,15466.42,Lost
936764,Amit Patel,289,1,15466.36,Lost
611960,Isha Kapoor,150,1,15466.13,At Risk
646587,Riya Mehta,364,1,15465.55,Lost
948769,Meera Sharma,209,1,15465.40,Lost
807105,Arjun Chatterjee,171,1,15465.06,At Risk
96812,Sneha Reddy,307,1,15463.59,Lost
976436,Ankit Khan,407,1,15463.50,Lost
483769,Amit Singh,308,1,15462.71,Lost
800642,Arjun Sharma,318,1,15462.67,Lost
682256,Ajay Das,75,1,15462.44,Active
11207,Nidhi Reddy,198,1,15461.74,Lost
607796,Priya Iyer,317,1,15461.51,Lost
735434,Kunal Banerjee,416,1,15461.32,Lost
10376,Amit Singh,239,1,15461.02,Lost
900229,Rashmi Gupta,215,1,15460.57,Lost
915934,Priya Das,243,1,15460.52,Lost
88307,Vikas Singh,145,1,15460.01,At Risk
167395,Rahul Verma,365,1,15459.91,Lost
631308,Shreya Gupta,220,1,15458.13,Lost
793004,Anjali Verma,80,1,15457.68,Active
392003,Neha Patel,200,1,15457.43,Lost
795776,Anjali Iyer,313,1,15457.02,Lost
868431,Neha Sharma,232,1,15456.63,Lost
334625,Pooja Kapoor,68,1,15456.48,Active
155474,Arjun Reddy,230,1,15456.22,Lost
453684,Isha Khan,139,1,15456.15,At Risk
416282,Preeti Gupta,170,1,15456.15,At Risk
234429,Sneha Khan,275,1,15456.06,Lost
395808,Swati Mehta,249,1,15455.21,Lost
757544,Swati Iyer,72,1,15454.77,Active
359229,Kavita Mehta,408,1,15454.68,Lost
244661,Aarti Banerjee,174,1,15454.15,At Risk
190381,Meera Kapoor,341,1,15453.79,Lost
465506,Neha Singh,266,1,15453.72,Lost
603372,Manish Mehta,207,1,15453.48,Lost
227839,Preeti Agarwal,280,1,15452.95,Lost
873228,Pooja Reddy,411,1,15452.40,Lost
923722,Swati Kapoor,186,1,15452.39,Lost
120181,Pooja Malhotra,270,1,15451.87,Lost
506667,Isha Singh,131,1,15451.63,At Risk
52260,Prakash Mehta,186,1,15451.53,Lost
530962,Kunal Chatterjee,96,1,15450.96,At Risk
400868,Ankit Iyer,94,1,15449.66,At Risk
165696,Suresh Mehta,299,1,15449.10,Lost
372401,Meera Kapoor,366,1,15449.00,Lost
960769,Preeti Kapoor,181,1,15448.74,Lost
815471,Swati,154,1,15448.66,At Risk
77103,Prakash Khan,151,1,15448.16,At Risk
646331,Vivek Reddy,274,1,15447.94,Lost
413178,Rahul Iyer,279,1,15447.03,Lost
691037,Meera Reddy,325,1,15446.83,Lost
320575,Sneha Verma,151,1,15446.49,At Risk
381103,Amit Das,388,1,15446.43,Lost
261485,Aarti Reddy,127,1,15446.42,At Risk
127841,Swati Mehta,212,1,15446.34,Lost
746189,Prakash Kapoor,318,1,15445.61,Lost
95715,Preeti Das,140,1,15445.47,At Risk
172517,Anjali Kapoor,171,1,15445.40,At Risk
368235,Rashmi Singh,179,1,15444.90,At Risk
961126,Sneha Das,86,1,15444.75,Active
975685,Kavita Singh,111,1,15444.61,At Risk
503619,Nitin Chatterjee,366,1,15444.41,Lost
455050,Aarti Kapoor,97,1,15443.95,At Risk
38243,Preeti Khan,384,1,15443.26,Lost
757186,Kunal Chatterjee,310,1,15443.10,Lost
135210,Arjun Banerjee,96,1,15442.67,At Risk
310972,Anjali Mehta,172,1,15441.95,At Risk
665055,Anjali Singh,417,1,15441.03,Lost
109146,Nidhi Banerjee,150,1,15441.00,At Risk
725181,Arjun Sharma,378,1,15440.78,Lost
269994,Nidhi Mehta,77,2,15440.53,Active
89311,Shreya Khan,414,1,15440.52,Lost
586931,Vivek Verma,199,1,15440.31,Lost
570807,Nidhi Gupta,295,1,15439.73,Lost
806648,Ankit Verma,65,1,15439.11,Active
335601,Priya Verma,358,1,15438.79,Lost
896781,Meera Chatterjee,279,1,15438.46,Lost
265977,Sneha Mehta,152,1,15438.27,At Risk
80068,Prakash Banerjee,213,1,15437.78,Lost
173365,Preeti Mehta,374,1,15436.97,Lost
901611,Suresh Agarwal,87,1,15436.84,Active
949104,Riya Mehta,60,1,15436.81,Active
470993,Priya Khan,210,1,15436.73,Lost
45193,Isha Banerjee,72,1,15436.53,Active
173461,Nidhi Iyer,347,1,15436.39,Lost
45450,Aarti Iyer,146,1,15436.34,At Risk
332606,Aarti Gupta,78,1,15436.13,Active
871752,Anjali Mehta,89,1,15434.82,Active
570698,Sanjay Iyer,74,1,15434.56,Active
569294,Kavita Gupta,122,1,15434.49,At Risk
209426,Swati Das,299,1,15434.19,Lost
893384,Amit Singh,210,1,15431.26,Lost
667949,Manish Verma,142,1,15430.97,At Risk
583065,Shreya Malhotra,168,1,15430.69,At Risk
70488,Neha Mehta,199,1,15430.69,Lost
565938,Anjali Mehta,352,1,15430.50,Lost
937704,Priya Reddy,161,1,15430.31,At Risk
287855,Rashmi Gupta,246,1,15430.22,Lost
712545,Manish Patel,320,1,15430.03,Lost
361886,Priya Patel,210,1,15429.82,Lost
873744,Rashmi Agarwal,416,1,15429.77,Lost
890013,Riya Sharma,333,1,15429.60,Lost
776746,Amit Sharma,269,1,15429.47,Lost
504497,Nitin Patel,275,1,15429.28,Lost
828328,Riya Iyer,152,2,15429.21,At Risk
821034,Swati Malhotra,96,1,15428.83,At Risk
245512,Sneha Iyer,360,1,15428.15,Lost
202480,Priya Khan,236,1,15428.02,Lost
435130,Swati Singh,253,1,15427.37,Lost
189767,Aarti Gupta,192,1,15427.30,Lost
44404,Riya Agarwal,400,1,15427.00,Lost
516649,Aarti Iyer,331,1,15426.41,Lost
491965,Amit Sharma,311,1,15426.35,Lost
288470,Nidhi Malhotra,330,1,15425.62,Lost
141649,Swati Malhotra,97,1,15425.20,At Risk
768988,Kavita Reddy,235,1,15424.96,Lost
695230,Arjun Iyer,141,2,15424.58,At Risk
150187,Rashmi Iyer,121,1,15423.24,At Risk
267280,Nidhi Gupta,228,1,15422.92,Lost
749421,Shreya Khan,113,1,15422.71,At Risk
983659,Priya Malhotra,313,1,15421.60,Lost
107807,Prakash Sharma,370,1,15421.54,Lost
659697,Preeti Kapoor,328,1,15421.45,Lost
977189,Priya Iyer,288,1,15421.42,Lost
721474,Rashmi Singh,283,1,15420.95,Lost
873619,Meera Mehta,402,1,15420.88,Lost
9388,Riya Malhotra,78,1,15420.20,Active
960513,Riya Banerjee,387,1,15419.64,Lost
744999,Meera Kapoor,335,1,15419.61,Lost
51964,Rahul Das,363,1,15419.20,Lost
635564,Ankit,100,1,15418.76,At Risk
137867,Ankit Patel,241,1,15418.60,Lost
540344,Vikas Kapoor,189,1,15418.28,Lost
688994,Swati Banerjee,204,1,15418.20,Lost
186682,Aarti Sharma,373,1,15418.08,Lost
30113,Arjun Mehta,171,1,15417.96,At Risk
994495,Vikas Agarwal,387,1,15417.42,Lost
247098,Nitin Sharma,333,1,15417.24,Lost
528894,Anjali Sharma,349,1,15417.16,Lost
935577,Kavita Kapoor,266,1,15416.67,Lost
241900,Das,361,1,15416.18,Lost
711681,Vivek Chatterjee,264,1,15415.74,Lost
440675,Meera Iyer,92,1,15415.60,At Risk
15666,Anjali,187,1,15415.20,Lost
672542,Anjali Singh,256,1,15414.62,Lost
696847,Pooja Agarwal,98,1,15414.33,At Risk
120306,Swati Singh,330,1,15414.33,Lost
196973,Manish Agarwal,208,1,15413.51,Lost
931795,Rohit Chatterjee,128,1,15413.40,At Risk
807037,Anjali Sharma,118,1,15412.87,At Risk
242841,Meera Verma,383,1,15412.71,Lost
317490,Rashmi Iyer,183,1,15412.56,Lost
406164,Kavita Iyer,278,1,15412.34,Lost
957689,Prakash Verma,229,1,15412.09,Lost
996198,Ankit Mehta,402,1,15411.86,Lost
226764,Isha Kapoor,128,1,15411.61,At Risk
528456,Neha Banerjee,371,1,15411.56,Lost
884512,Aarti Sharma,196,1,15411.03,Lost
724784,Suresh Chatterjee,214,1,15410.72,Lost
516164,Sneha Verma,250,1,15410.49,Lost
84245,Kavita Khan,150,1,15410.20,At Risk
75508,Sanjay Singh,101,2,15408.34,At Risk
734316,Kunal Gupta,189,1,15407.55,Lost
101386,Manish Gupta,368,1,15407.31,Lost
330458,Preeti Agarwal,194,1,15406.48,Lost
210810,Deepak Banerjee,349,1,15405.50,Lost
473065,Pooja Reddy,339,1,15405.09,Lost
395153,Aarti Sharma,169,1,15405.08,At Risk
240620,Rohit Sharma,246,1,15404.74,Lost
154344,Aarti Banerjee,361,1,15403.33,Lost
183859,Nidhi Verma,235,1,15403.27,Lost
318413,Ankit Mehta,83,1,15403.19,Active
321234,Amit Malhotra,367,1,15403.01,Lost
686435,Neha Singh,170,1,15403.00,At Risk
682300,Isha Khan,55,1,15402.97,Active
493612,Riya Agarwal,336,1,15402.90,Lost
576894,Ankit Sharma,119,1,15402.79,At Risk
211351,Prakash Khan,248,1,15402.79,Lost
678071,Deepak Das,162,1,15401.96,At Risk
698896,Aarti Reddy,171,1,15401.64,At Risk
704576,Swati Verma,380,1,15400.28,Lost
174590,Neha Reddy,340,1,15400.10,Lost
57599,Arjun Sharma,83,1,15400.08,Active
884629,Vivek Das,96,1,15399.74,At Risk
81677,Deepak Chatterjee,410,1,15399.57,Lost
780042,Anjali Verma,187,1,15399.51,Lost
376302,Preeti Chatterjee,414,1,15399.47,Lost
918800,Priya Reddy,139,1,15399.43,At Risk
242930,Rashmi Agarwal,188,1,15399.38,Lost
403016,Nidhi Khan,238,1,15398.68,Lost
749344,Pooja Das,212,1,15396.66,Lost
516306,Neha Reddy,402,1,15396.32,Lost
842359,Rashmi Sharma,233,1,15395.76,Lost
371471,Swati Chatterjee,283,1,15395.75,Lost
223202,Neha Khan,137,1,15395.28,At Risk
608594,Ajay Chatterjee,393,1,15394.25,Lost
16465,Riya Khan,175,1,15393.88,At Risk
151671,Anjali Singh,415,1,15393.57,Lost
14663,Preeti Malhotra,111,1,15393.20,At Risk
710923,Rohit Iyer,194,1,15393.11,Lost
806963,Isha Kapoor,242,1,15393.05,Lost
931440,Rashmi Banerjee,384,1,15392.85,Lost
680219,Nidhi Chatterjee,72,1,15392.81,Active
451618,Suresh Das,347,1,15392.16,Lost
4838,Rashmi Khan,245,1,15392.08,Lost
149240,Deepak Iyer,83,1,15391.96,Active
861630,Sneha Singh,293,2,15391.81,Lost
100067,Sneha Singh,353,1,15391.71,Lost
562801,Preeti Agarwal,188,1,15391.23,Lost
302054,Swati Mehta,274,1,15390.96,Lost
461918,Meera Banerjee,293,1,15390.73,Lost
480159,Vikas Verma,300,1,15390.34,Lost
201375,Pooja Gupta,293,1,15390.16,Lost
829336,Shreya Mehta,408,1,15389.85,Lost
465166,Preeti Banerjee,349,1,15389.51,Lost
473952,Pooja Das,176,1,15389.28,At Risk
623570,Aarti Chatterjee,96,1,15388.82,At Risk
553038,Swati Gupta,276,1,15388.65,Lost
174764,Amit Kapoor,367,1,15388.63,Lost
333855,Isha Reddy,206,1,15388.55,Lost
992037,Vikas Verma,241,1,15388.49,Lost
24922,Swati Iyer,356,1,15387.94,Lost
586737,Vikas Agarwal,146,1,15387.43,At Risk
277140,Nidhi Iyer,391,1,15387.41,Lost
290264,Riya Patel,164,1,15387.32,At Risk
496962,Aarti Chatterjee,311,1,15386.78,Lost
130210,Riya Chatterjee,67,1,15386.77,Active
674028,Nidhi Gupta,269,1,15386.72,Lost
891482,Meera Sharma,365,1,15386.42,Lost
381393,Rashmi Banerjee,77,1,15385.80,Active
863594,Amit Chatterjee,90,1,15385.62,Active
460965,Kavita Sharma,312,1,15385.32,Lost
486368,Nidhi Singh,179,1,15385.11,At Risk
537058,Anjali Gupta,121,1,15384.96,At Risk
836158,Sanjay Banerjee,100,1,15384.63,At Risk
193168,Priya Kapoor,256,1,15384.51,Lost
805805,Shreya Das,407,1,15383.70,Lost
271970,Meera Reddy,355,1,15383.64,Lost
212682,Aarti Das,213,1,15383.57,Lost
337333,Preeti Chatterjee,191,1,15383.43,Lost
711544,Swati Gupta,163,1,15383.04,At Risk
157104,Manish Sharma,166,1,15383.00,At Risk
561623,Kavita Singh,273,1,15382.10,Lost
386740,Isha Malhotra,81,1,15381.97,Active
800528,Sneha Banerjee,63,1,15381.88,Active
502745,Riya Reddy,396,1,15381.09,Lost
240514,Manish Reddy,341,1,15380.57,Lost
972772,Prakash Chatterjee,82,1,15380.44,Active
106246,Rashmi Mehta,134,1,15380.32,At Risk
608990,Rashmi Verma,333,1,15379.64,Lost
527490,Ajay Das,150,1,15379.50,At Risk
750825,Suresh Khan,91,1,15379.19,At Risk
970029,Rahul Gupta,145,1,15378.78,At Risk
234561,Pooja Reddy,132,1,15378.49,At Risk
807022,Sanjay Verma,373,1,15378.37,Lost
220419,Riya Reddy,103,1,15378.14,At Risk
785522,Nidhi,190,1,15377.06,Lost
135428,Anjali Gupta,191,1,15376.86,Lost
310748,Aarti Mehta,329,1,15376.51,Lost
17181,Arjun Banerjee,142,1,15376.48,At Risk
899586,Pooja Malhotra,155,1,15376.13,At Risk
796440,Manish,112,1,15375.92,At Risk
160898,Arjun Sharma,92,1,15375.80,At Risk
528896,Kavita Das,270,1,15375.59,Lost
237304,Sanjay Khan,278,1,15375.40,Lost
213975,Suresh Agarwal,56,1,15374.84,Active
696004,Prakash Agarwal,322,1,15373.78,Lost
58819,Anjali Das,163,1,15373.63,At Risk
181843,Preeti Mehta,317,1,15373.44,Lost
644007,Preeti Singh,386,1,15373.25,Lost
26812,Rashmi Agarwal,111,1,15372.93,At Risk
143208,Priya Khan,348,1,15372.75,Lost
442042,Sneha Gupta,105,1,15372.24,At Risk
671697,Kunal Kapoor,324,1,15371.49,Lost
4957,Preeti Das,118,1,15371.43,At Risk
254883,Neha Sharma,174,1,15371.38,At Risk
997815,Rashmi Kapoor,221,1,15371.24,Lost
415703,Aarti Malhotra,391,1,15371.17,Lost
482344,Ankit Khan,82,1,15370.32,Active
999908,Amit Banerjee,404,1,15370.11,Lost
682740,Neha Khan,182,1,15370.09,Lost
722708,Arjun Iyer,388,1,15370.04,Lost
742077,Shreya Sharma,407,1,15369.55,Lost
608141,Priya Gupta,168,1,15368.87,At Risk
102040,Swati Singh,81,1,15368.29,Active
203503,Rahul Gupta,229,1,15368.03,Lost
147013,Swati Das,143,1,15367.62,At Risk
153031,Shreya Malhotra,354,1,15367.31,Lost
440266,Rashmi Agarwal,285,1,15367.29,Lost
372010,Manish Chatterjee,297,1,15367.15,Lost
183027,Arjun Singh,266,1,15367.05,Lost
976229,Meera Das,344,1,15366.78,Lost
451124,Meera Sharma,63,2,15366.51,Active
702204,Arjun Mehta,203,1,15366.26,Lost
110577,Rashmi Singh,319,1,15365.77,Lost
789430,Priya Malhotra,106,1,15365.72,At Risk
95698,Ankit Banerjee,198,2,15365.06,Lost
311305,Priya Kapoor,387,1,15364.80,Lost
957857,Aarti Kapoor,221,1,15364.79,Lost
924145,Amit Verma,230,1,15364.29,Lost
84852,Pooja Khan,112,1,15364.19,At Risk
779913,Anjali Sharma,232,1,15364.17,Lost
191781,Ankit Das,398,1,15364.08,Lost
416495,Suresh Gupta,224,1,15364.04,Lost
564571,Neha Iyer,288,1,15363.94,Lost
956513,Rahul Verma,401,1,15363.89,Lost
936479,Suresh Patel,243,1,15363.59,Lost
656108,Riya Kapoor,184,1,15363.57,Lost
872652,Swati Das,132,1,15363.42,At Risk
906235,Pooja Banerjee,79,1,15363.03,Active
57387,Kunal Reddy,320,1,15362.26,Lost
511231,Anjali Singh,213,1,15362.09,Lost
955209,Shreya Banerjee,198,1,15361.85,Lost
985744,Sneha Khan,135,1,15361.26,At Risk
945047,Sanjay Malhotra,116,1,15361.23,At Risk
13991,Arjun Mehta,151,1,15360.81,At Risk
504498,Kunal Agarwal,279,1,15360.73,Lost
170086,Nidhi Kapoor,362,1,15360.30,Lost
430327,Riya Chatterjee,205,1,15360.27,Lost
121156,Swati Chatterjee,94,1,15359.77,At Risk
356549,Ajay Agarwal,169,1,15359.16,At Risk
165171,Rohit Malhotra,148,1,15359.04,At Risk
745987,Deepak Verma,83,1,15358.60,Active
973157,Meera Khan,214,1,15358.09,Lost
327586,Nidhi Banerjee,319,1,15357.80,Lost
633798,Riya,264,1,15357.75,Lost
947995,Sneha Banerjee,194,1,15357.39,Lost
286746,Vikas Das,179,1,15357.37,At Risk
550013,Sneha Gupta,54,1,15356.82,Active
15203,Sanjay Gupta,353,1,15356.55,Lost
58831,Manish Agarwal,356,1,15355.61,Lost
22572,Suresh Malhotra,356,1,15355.54,Lost
926945,Kavita Mehta,303,1,15354.93,Lost
553067,Preeti Gupta,84,1,15354.80,Active
668359,Deepak,235,1,15354.68,Lost
277450,Nitin Kapoor,410,1,15354.47,Lost
100338,Ankit Reddy,106,1,15354.39,At Risk
822464,Priya Reddy,299,1,15354.25,Lost
777196,Preeti Singh,182,1,15353.99,Lost
665523,Nidhi Banerjee,412,1,15353.61,Lost
652672,Ankit Banerjee,229,1,15353.59,Lost
724467,Ankit Iyer,354,1,15353.39,Lost
658067,Priya Kapoor,132,1,15353.21,At Risk
99428,Rahul Sharma,182,2,15353.15,Lost
235350,Ajay Reddy,392,1,15353.13,Lost
445204,Deepak Iyer,74,1,15353.08,Active
364891,Pooja Kapoor,403,1,15351.64,Lost
193446,Aarti Gupta,123,1,15351.44,At Risk
886918,Prakash Singh,175,1,15351.15,At Risk
367635,Vivek Banerjee,276,1,15350.69,Lost
473162,Amit Verma,63,1,15350.50,Active
378306,Rahul Kapoor,162,2,15350.45,At Risk
458432,Swati Das,55,1,15350.37,Active
65584,Priya Reddy,95,1,15349.94,At Risk
651025,Nitin Gupta,110,1,15349.82,At Risk
842966,Deepak Verma,58,1,15349.55,Active
326352,Nidhi Malhotra,211,1,15349.51,Lost
297442,Deepak Singh,249,1,15348.86,Lost
890410,Prakash Mehta,256,1,15348.78,Lost
773935,Shreya Singh,188,1,15348.35,Lost
545933,Kavita Banerjee,235,1,15348.10,Lost
